Object_ID,Year,Event_Count,Neighbourhood
4804,2024,624,South Parkdale (085)
4805,2024,10,Stonegate-Queensway (016)
4806,2024,1,Wychwood (094)
4807,2024,3944,Fort York-Liberty Village (163)
4808,2024,17,Centennial Scarborough (133)
4809,2024,3,Edenbridge-Humber Valley (009)
4810,2024,2464,Junction Area (090)
4811,2024,3,South Parkdale (085)
4812,2024,3383,High Park North (088)
4813,2024,1,Dufferin Grove (083)
4814,2024,3102,Junction-Wallace Emerson (171)
4815,2024,115,Junction Area (090)
4816,2024,919,Lambton Baby Point (114)
4817,2024,1656,Weston-Pelham Park (091)
4818,2024,1,Harbourfront-CityPlace (165)
4819,2024,69,Lawrence Park North (105)
4820,2024,1,Little Portugal (084)
4821,2024,1,Kingsway South (015)
4822,2024,2,Fort York-Liberty Village (163)
4823,2024,41,Humber Bay Shores (161)
4824,2024,306,Rockcliffe-Smythe (111)
4825,2024,192,Roncesvalles (086)
4826,2024,1,St.Andrew-Windfields (040)
4827,2024,62,Rockcliffe-Smythe (111)
4828,2024,60,Weston-Pelham Park (091)
4829,2024,3461,High Park-Swansea (087)
4830,2024,2,Kensington-Chinatown (078)
4831,2024,3,Dorset Park (126)
4832,2024,1184,Runnymede-Bloor West Village (089)
4833,2024,2,Mount Olive-Silverstone-Jamestown (002)
4834,2024,11,NSA (NSA)
4835,2024,1504,Dufferin Grove (083)
4836,2024,2412,Roncesvalles (086)
4837,2024,744,Little Portugal (084)
4838,2024,1,Dovercourt Village (172)
4839,2024,962,Maple Leaf (029)
4840,2024,6,NSA (NSA)
4841,2024,2,Briar Hill-Belgravia (108)
4842,2024,500,Weston-Pelham Park (091)
4843,2024,1,Dorset Park (126)
4844,2024,582,Junction Area (090)
4845,2024,1,Humber Heights-Westmount (008)
4846,2024,4158,Weston (113)
4847,2024,1,Humbermede (022)
4848,2024,1873,Mount Dennis (115)
4849,2024,2,Glenfield-Jane Heights (025)
4850,2024,1,Downsview (155)
4851,2024,2675,Rockcliffe-Smythe (111)
4852,2024,937,Pelmo Park-Humberlea (023)
4853,2024,2071,Beechborough-Greenbrook (112)
4854,2024,711,Pelmo Park-Humberlea (023)
4855,2024,877,Kingsway South (015)
4856,2024,1,Cliffcrest (123)
4857,2024,8,Mount Olive-Silverstone-Jamestown (002)
4858,2024,7,Agincourt South-Malvern West (128)
4859,2024,1,Briar Hill-Belgravia (108)
4860,2024,1,Roncesvalles (086)
4861,2024,1,Kensington-Chinatown (078)
4862,2024,1386,Newtonbrook East (050)
4863,2024,6,Pleasant View (046)
4864,2024,3278,Clairlea-Birchmount (120)
4865,2024,1,Danforth (066)
4866,2024,1295,Alderwood (020)
4867,2024,1,Rockcliffe-Smythe (111)
4868,2024,1475,Downsview (155)
4869,2024,1,South Parkdale (085)
4870,2024,1507,Malvern West (145)
4871,2024,4886,Wexford/Maryvale (119)
4872,2024,1,Etobicoke City Centre (159)
4873,2024,5,West Humber-Clairville (001)
4874,2024,77,Pelmo Park-Humberlea (023)
4875,2024,1,Brookhaven-Amesbury (030)
4876,2024,1,Humewood-Cedarvale (106)
4877,2024,2203,East L'Amoreaux (148)
4878,2024,2,Woburn North (142)
4879,2024,5970,South Parkdale (085)
4880,2024,1,Edenbridge-Humber Valley (009)
4881,2024,1,South Riverdale (070)
4882,2024,40,York University Heights (027)
4883,2024,3,Dorset Park (126)
4884,2024,1,Wellington Place (164)
4885,2024,29,Tam O'Shanter-Sullivan (118)
4886,2024,112,St Lawrence-East Bayfront-The Islands (166)
4887,2024,1,Harbourfront-CityPlace (165)
4888,2024,2207,Brookhaven-Amesbury (030)
4889,2024,1,Pelmo Park-Humberlea (023)
4890,2024,23,Bridle Path-Sunnybrook-York Mills (041)
4891,2024,2,Hillcrest Village (048)
4892,2024,125,Taylor-Massey (061)
4893,2024,1,High Park-Swansea (087)
4894,2024,15,NSA (NSA)
4895,2024,1,York University Heights (027)
4896,2024,4,South Riverdale (070)
4897,2024,58,Roncesvalles (086)
4898,2024,1,Corso Italia-Davenport (092)
4899,2024,2,South Parkdale (085)
4900,2024,1,West Humber-Clairville (001)
4901,2024,1,Bayview Village (052)
4902,2024,3795,Trinity-Bellwoods (081)
4903,2024,1,Fort York-Liberty Village (163)
4904,2024,105,Roncesvalles (086)
4905,2024,2448,Harbourfront-CityPlace (165)
4906,2024,2,Kensington-Chinatown (078)
4907,2024,11,Dufferin Grove (083)
4908,2024,2612,Annex (095)
4909,2024,1344,University (079)
4910,2024,1806,Palmerston-Little Italy (080)
4911,2024,8,Junction-Wallace Emerson (171)
4912,2024,1,Steeles (116)
4913,2024,27,Harbourfront-CityPlace (165)
4914,2024,1,Humber Bay Shores (161)
4915,2024,1,Church-Wellesley (167)
4916,2024,11,Mount Olive-Silverstone-Jamestown (002)
4917,2024,8,Dorset Park (126)
4918,2024,5073,Kensington-Chinatown (078)
4919,2024,645,Dufferin Grove (083)
4920,2024,1,Weston (113)
4921,2024,2101,Dovercourt Village (172)
4922,2024,1,The Beaches (063)
4923,2024,2281,Little Portugal (084)
4924,2024,2860,West Queen West (162)
4925,2024,6,University (079)
4926,2024,1,Black Creek (024)
4927,2024,3324,Wellington Place (164)
4928,2024,1,Rosedale-Moore Park (098)
4929,2024,1,South Riverdale (070)
4930,2024,2273,New Toronto (018)
4931,2024,7,Dorset Park (126)
4932,2024,1,Beechborough-Greenbrook (112)
4933,2024,968,Etobicoke West Mall (013)
4934,2024,8,Mount Olive-Silverstone-Jamestown (002)
4935,2024,2453,Islington (158)
4936,2024,32,NSA (NSA)
4937,2024,992,Edenbridge-Humber Valley (009)
4938,2024,1,Regent Park (072)
4939,2024,1,Yonge-Bay Corridor (170)
4940,2024,1,Yonge-Bay Corridor (170)
4941,2024,1443,Keelesdale-Eglinton West (110)
4942,2024,1,Beechborough-Greenbrook (112)
4943,2024,2,West Humber-Clairville (001)
4944,2024,7,Newtonbrook West (036)
4945,2024,1424,Long Branch (019)
4946,2024,1,South Parkdale (085)
4947,2024,4657,Oakdale-Beverley Heights (154)
4948,2024,960,West Rouge (143)
4949,2024,1288,Englemount-Lawrence (032)
4950,2024,44,Victoria Village (043)
4951,2024,768,Markland Wood (012)
4952,2024,2,St Lawrence-East Bayfront-The Islands (166)
4953,2024,2,South Riverdale (070)
4954,2024,1,Birchcliffe-Cliffside (122)
4955,2024,825,Downsview (155)
4956,2024,1,Pleasant View (046)
4957,2024,1,Black Creek (024)
4958,2024,1251,Rustic (028)
4959,2024,3101,Black Creek (024)
4960,2024,1,Wexford/Maryvale (119)
4961,2024,1178,York University Heights (027)
4962,2024,1,Danforth East York (059)
4963,2024,5543,Etobicoke City Centre (159)
4964,2024,48,Maple Leaf (029)
4965,2024,1,Weston-Pelham Park (091)
4966,2024,668,Guildwood (140)
4967,2024,1,North St.James Town (074)
4968,2024,21,Victoria Village (043)
4969,2024,1,Little Portugal (084)
4970,2024,194,Yorkdale-Glen Park (031)
4971,2024,4037,York University Heights (027)
4972,2024,2720,Golfdale-Cedarbrae-Woburn (141)
4973,2024,1091,Highland Creek (134)
4974,2024,414,Bendale South (157)
4975,2024,1736,Eglinton East (138)
4976,2024,1355,Cliffcrest (123)
4977,2024,1,South Riverdale (070)
4978,2024,3,New Toronto (018)
4979,2024,900,Centennial Scarborough (133)
4980,2024,1,O'Connor-Parkview (054)
4981,2024,1,Kennedy Park (124)
4982,2024,1,Bendale-Glen Andrew (156)
4983,2024,1,St Lawrence-East Bayfront-The Islands (166)
4984,2024,2396,Scarborough Village (139)
4985,2024,3058,Woburn North (142)
4986,2024,6937,West Hill (136)
4987,2024,9,Cliffcrest (123)
4988,2024,504,West Rouge (143)
4989,2024,2609,Bendale-Glen Andrew (156)
4990,2024,2,NSA (NSA)
4991,2024,2,Eglinton East (138)
4992,2024,13,Mount Olive-Silverstone-Jamestown (002)
4993,2024,2516,Morningside (135)
4994,2024,9,Dorset Park (126)
4995,2024,1,Harbourfront-CityPlace (165)
4996,2024,2156,Cabbagetown-South St.James Town (071)
4997,2024,1,South Parkdale (085)
4998,2024,1,Lawrence Park South (103)
4999,2024,93,South Riverdale (070)
5000,2024,1,Bendale-Glen Andrew (156)
5001,2024,3552,St Lawrence-East Bayfront-The Islands (166)
5002,2024,14,Rosedale-Moore Park (098)
5003,2024,5,NSA (NSA)
5004,2024,2,Kensington-Chinatown (078)
5005,2024,2,Annex (095)
5006,2024,739,Yonge-Bay Corridor (170)
5007,2024,534,Bay-Cloverhill (169)
5008,2024,1,North Riverdale (068)
5009,2024,211,St Lawrence-East Bayfront-The Islands (166)
5010,2024,1,Woodbine Corridor (064)
5011,2024,148,NSA (NSA)
5012,2024,307,NSA (NSA)
5013,2024,34,East End-Danforth (062)
5014,2024,132,Willowridge-Martingrove-Richview (007)
5015,2024,2,Avondale (153)
5016,2024,2,Mount Olive-Silverstone-Jamestown (002)
5017,2024,37,The Beaches (063)
5018,2024,1,Downtown Yonge East (168)
5019,2024,7,Leaside-Bennington (056)
5020,2024,1,York University Heights (027)
5021,2024,2,Eglinton East (138)
5022,2024,1,Rexdale-Kipling (004)
5023,2024,1867,Fenside-Parkwoods (150)
5024,2024,648,Forest Hill South (101)
5025,2024,1803,Humbermede (022)
5026,2024,14,Mount Olive-Silverstone-Jamestown (002)
5027,2024,2446,Mimico-Queensway (160)
5028,2024,1202,Hillcrest Village (048)
5029,2024,2112,Oakwood Village (107)
5030,2024,2,West Humber-Clairville (001)
5031,2024,1,Highland Creek (134)
5032,2024,1,Kingsview Village-The Westway (006)
5033,2024,3,Mount Olive-Silverstone-Jamestown (002)
5034,2024,2,Annex (095)
5035,2024,2,Elms-Old Rexdale (005)
5036,2024,5,Agincourt South-Malvern West (128)
5037,2024,1458,Eringate-Centennial-West Deane (011)
5038,2024,19,Bridle Path-Sunnybrook-York Mills (041)
5039,2024,1,Malvern West (145)
5040,2024,3327,Glenfield-Jane Heights (025)
5041,2024,398,Bendale South (157)
5042,2024,1,Roncesvalles (086)
5043,2024,96,Victoria Village (043)
5044,2024,1,Weston-Pelham Park (091)
5045,2024,424,NSA (NSA)
5046,2024,2347,Ionview (125)
5047,2024,1,Humber Heights-Westmount (008)
5048,2024,1,Danforth East York (059)
5049,2024,4,Mount Olive-Silverstone-Jamestown (002)
5050,2024,1,Leaside-Bennington (056)
5051,2024,819,Avondale (153)
5052,2024,1,South Riverdale (070)
5053,2024,2837,Newtonbrook West (036)
5054,2024,2204,Clanton Park (033)
5055,2024,2051,Yorkdale-Glen Park (031)
5056,2024,1,Runnymede-Bloor West Village (089)
5057,2024,1221,East Willowdale (152)
5058,2024,1,Woodbine Corridor (064)
5059,2024,1,Fenside-Parkwoods (150)
5060,2024,1678,Bedford Park-Nortown (039)
5061,2024,4,Bayview Village (052)
5062,2024,2389,Willowdale West (037)
5063,2024,1767,Lansing-Westgate (038)
5064,2024,868,Lawrence Park North (105)
5065,2024,12,Mount Olive-Silverstone-Jamestown (002)
5066,2024,5,Yorkdale-Glen Park (031)
5067,2024,349,Bridle Path-Sunnybrook-York Mills (041)
5068,2024,823,St.Andrew-Windfields (040)
5069,2024,1,Humbermede (022)
5070,2024,1353,Bathurst Manor (034)
5071,2024,6,Englemount-Lawrence (032)
5072,2024,1314,Yonge-Doris (151)
5073,2024,1753,Westminster-Branson (035)
5074,2024,1,Yonge-Eglinton (100)
5075,2024,1,Bay-Cloverhill (169)
5076,2024,1,Pelmo Park-Humberlea (023)
5077,2024,1,St Lawrence-East Bayfront-The Islands (166)
5078,2024,1,Lawrence Park South (103)
5079,2024,2,Banbury-Don Mills (042)
5080,2024,1,Rustic (028)
5081,2024,1,Kennedy Park (124)
5082,2024,879,Bayview Woods-Steeles (049)
5083,2024,2567,Birchcliffe-Cliffside (122)
5084,2024,1,Bridle Path-Sunnybrook-York Mills (041)
5085,2024,2,Etobicoke City Centre (159)
5086,2024,949,Bendale-Glen Andrew (156)
5087,2024,87,Englemount-Lawrence (032)
5088,2024,1116,St.Andrew-Windfields (040)
5089,2024,7,Parkwoods-O'Connor Hills (149)
5090,2024,12,Forest Hill North (102)
5091,2024,218,Bridle Path-Sunnybrook-York Mills (041)
5092,2024,1,West Hill (136)
5093,2024,2402,Stonegate-Queensway (016)
5094,2024,804,Casa Loma (096)
5095,2024,2273,Don Valley Village (047)
5096,2024,10,Fenside-Parkwoods (150)
5097,2024,788,Princess-Rosethorn (010)
5098,2024,1,Harbourfront-CityPlace (165)
5099,2024,2,Wexford/Maryvale (119)
5100,2024,3405,Dorset Park (126)
5101,2024,96,Eringate-Centennial-West Deane (011)
5102,2024,1585,Humewood-Cedarvale (106)
5103,2024,2,East L'Amoreaux (148)
5104,2024,1,Downtown Yonge East (168)
5105,2024,1909,Humber Bay Shores (161)
5106,2024,386,Junction-Wallace Emerson (171)
5107,2024,1009,Victoria Village (043)
5108,2024,1,St Lawrence-East Bayfront-The Islands (166)
5109,2024,23,Eringate-Centennial-West Deane (011)
5110,2024,560,Englemount-Lawrence (032)
5111,2024,6,Dorset Park (126)
5112,2024,1,Brookhaven-Amesbury (030)
5113,2024,1,St.Andrew-Windfields (040)
5114,2024,793,Forest Hill North (102)
5115,2024,4261,Banbury-Don Mills (042)
5116,2024,11,Dorset Park (126)
5117,2024,1102,Elms-Old Rexdale (005)
5118,2024,2,Wychwood (094)
5119,2024,1,West Humber-Clairville (001)
5120,2024,5,Henry Farm (053)
5121,2024,4,Dorset Park (126)
5122,2024,1,Fort York-Liberty Village (163)
5123,2024,1430,Henry Farm (053)
5124,2024,8,Mount Olive-Silverstone-Jamestown (002)
5125,2024,8236,West Humber-Clairville (001)
5126,2024,1973,Briar Hill-Belgravia (108)
5127,2024,1,Old East York (058)
5128,2024,1,Flemingdon Park (044)
5129,2024,7,Newtonbrook East (050)
5130,2024,1,O'Connor-Parkview (054)
5131,2024,970,Pleasant View (046)
5132,2024,2,East Willowdale (152)
5133,2024,1541,Parkwoods-O'Connor Hills (149)
5134,2024,2638,Bayview Village (052)
5135,2024,72,O'Connor-Parkview (054)
5136,2024,2705,Oakridge (121)
5137,2024,1045,Eglinton East (138)
5138,2024,1,Newtonbrook West (036)
5139,2024,3,NSA (NSA)
5140,2024,1,Bendale-Glen Andrew (156)
5141,2024,1,South Riverdale (070)
5142,2024,660,Cliffcrest (123)
5143,2024,3017,Kennedy Park (124)
5144,2024,2384,Malvern East (146)
5145,2024,2,Junction-Wallace Emerson (171)
5146,2024,2518,Kingsview Village-The Westway (006)
5147,2024,1657,L'Amoreaux West (147)
5148,2024,1,Downsview (155)
5149,2024,1,Beechborough-Greenbrook (112)
5150,2024,1,Woodbine Corridor (064)
5151,2024,1038,Caledonia-Fairbank (109)
5152,2024,1,Edenbridge-Humber Valley (009)
5153,2024,1,Oakridge (121)
5154,2024,1,Keelesdale-Eglinton West (110)
5155,2024,823,Humber Heights-Westmount (008)
5156,2024,1,Avondale (153)
5157,2024,6,NSA (NSA)
5158,2024,1996,Willowridge-Martingrove-Richview (007)
5159,2024,2053,Milliken (130)
5160,2024,1,Woodbine Corridor (064)
5161,2024,1,Etobicoke City Centre (159)
5162,2024,1,Don Valley Village (047)
5163,2024,1355,Yorkdale-Glen Park (031)
5164,2024,1,Yorkdale-Glen Park (031)
5165,2024,2514,Tam O'Shanter-Sullivan (118)
5166,2024,2,Corso Italia-Davenport (092)
5167,2024,1425,Rexdale-Kipling (004)
5168,2024,3616,Agincourt South-Malvern West (128)
5169,2024,1799,Corso Italia-Davenport (092)
5170,2024,1,York University Heights (027)
5171,2024,1665,Agincourt North (129)
5172,2024,1,South Riverdale (070)
5173,2024,4166,Mount Olive-Silverstone-Jamestown (002)
5174,2024,938,Steeles (116)
5175,2024,3,Dorset Park (126)
5176,2024,990,Thistletown-Beaumond Heights (003)
5177,2024,2489,Morningside Heights (144)
5178,2024,1957,Wychwood (094)
5179,2024,1,Mimico-Queensway (160)
5180,2024,14,Agincourt South-Malvern West (128)
5181,2024,1,Beechborough-Greenbrook (112)
5182,2024,2,Humber Summit (021)
5183,2024,447,NSA (NSA)
5184,2024,1,High Park-Swansea (087)
5185,2024,1,Malvern East (146)
5186,2024,5,Highland Creek (134)
5187,2024,1,Yonge-Bay Corridor (170)
5188,2024,139,NSA (NSA)
5189,2024,9,Morningside (135)
5190,2024,16,Little Portugal (084)
5191,2024,123,Edenbridge-Humber Valley (009)
5192,2024,1,Harbourfront-CityPlace (165)
5193,2024,1,Wellington Place (164)
5194,2024,1,Weston (113)
5195,2024,1,Etobicoke City Centre (159)
5196,2024,2,St Lawrence-East Bayfront-The Islands (166)
5197,2024,1,Bendale-Glen Andrew (156)
5198,2024,1,Eringate-Centennial-West Deane (011)
5199,2024,19,NSA (NSA)
5200,2024,1863,Humber Summit (021)
5201,2024,7,Dorset Park (126)
5202,2024,1110,Mount Pleasant East (099)
5203,2024,1058,Yonge-St.Clair (097)
5204,2024,3572,North St.James Town (074)
5205,2024,1,Downsview (155)
5206,2024,321,Forest Hill South (101)
5207,2024,1076,Leaside-Bennington (056)
5208,2024,2656,Yonge-Eglinton (100)
5209,2024,1,Kensington-Chinatown (078)
5210,2024,2,Rosedale-Moore Park (098)
5211,2024,397,Forest Hill North (102)
5212,2024,1557,North Toronto (173)
5213,2024,1,Lawrence Park North (105)
5214,2024,2,Broadview North (057)
5215,2024,950,Lawrence Park South (103)
5216,2024,2,Forest Hill South (101)
5217,2024,1,Willowdale West (037)
5218,2024,1,Moss Park (073)
5219,2024,2,Church-Wellesley (167)
5220,2024,1,Beechborough-Greenbrook (112)
5221,2024,1,Casa Loma (096)
5222,2024,1116,Bridle Path-Sunnybrook-York Mills (041)
5223,2024,4022,Annex (095)
5224,2024,6,Mount Olive-Silverstone-Jamestown (002)
5225,2024,5,Annex (095)
5226,2024,1859,Broadview North (057)
5227,2024,1,Yonge-Bay Corridor (170)
5228,2024,1,Kensington-Chinatown (078)
5229,2024,1,Downtown Yonge East (168)
5230,2024,2,Moss Park (073)
5231,2024,1828,Taylor-Massey (061)
5232,2024,680,Woodbine-Lumsden (060)
5233,2024,3259,East End-Danforth (062)
5234,2024,1831,Playter Estates-Danforth (067)
5235,2024,1,South Parkdale (085)
5236,2024,9,Dorset Park (126)
5237,2024,2,Leaside-Bennington (056)
5238,2024,1153,Blake-Jones (069)
5239,2024,2286,The Beaches (063)
5240,2024,1925,Greenwood-Coxwell (065)
5241,2024,5531,South Riverdale (070)
5242,2024,1,South Riverdale (070)
5243,2024,4,Mount Olive-Silverstone-Jamestown (002)
5244,2024,2835,O'Connor-Parkview (054)
5245,2024,1777,Danforth (066)
5246,2024,1975,Danforth East York (059)
5247,2024,1611,Old East York (058)
5248,2024,3,Thorncliffe Park (055)
5249,2024,17,Cabbagetown-South St.James Town (071)
5250,2024,2380,Woodbine Corridor (064)
5251,2024,74,St Lawrence-East Bayfront-The Islands (166)
5252,2024,21,NSA (NSA)
5253,2024,1551,North Riverdale (068)
5254,2024,2,Banbury-Don Mills (042)
5255,2024,1138,Victoria Village (043)
5256,2024,2501,Flemingdon Park (044)
5257,2024,1,Wexford/Maryvale (119)
5258,2024,1,West Hill (136)
5259,2024,1,Harbourfront-CityPlace (165)
5260,2024,1,Rosedale-Moore Park (098)
5261,2024,3,Thorncliffe Park (055)
5262,2024,1,North Toronto (173)
5263,2024,1,Leaside-Bennington (056)
5264,2024,2,Humber Bay Shores (161)
5265,2024,1,High Park North (088)
5266,2024,104,Mount Olive-Silverstone-Jamestown (002)
5267,2024,1,Englemount-Lawrence (032)
5268,2024,8,Kensington-Chinatown (078)
5269,2024,1,Old East York (058)
5270,2024,6,Mount Olive-Silverstone-Jamestown (002)
5271,2024,1,Humbermede (022)
5272,2024,2,St Lawrence-East Bayfront-The Islands (166)
5273,2024,1,O'Connor-Parkview (054)
5274,2024,9340,Downtown Yonge East (168)
5275,2024,1,Yorkdale-Glen Park (031)
5276,2024,5607,Church-Wellesley (167)
5277,2024,2,Black Creek (024)
5278,2024,2,Harbourfront-CityPlace (165)
5279,2024,3,West Hill (136)
5280,2024,1,Westminster-Branson (035)
5281,2024,1,Centennial Scarborough (133)
5282,2024,1,West Queen West (162)
5283,2024,1,Church-Wellesley (167)
5284,2024,235,South Riverdale (070)
5285,2024,2,The Beaches (063)
5286,2024,3,South Riverdale (070)
5287,2024,1,Agincourt South-Malvern West (128)
5288,2024,1,Weston (113)
5289,2024,1,Flemingdon Park (044)
5290,2024,2434,Regent Park (072)
5291,2024,1,Banbury-Don Mills (042)
5292,2024,9,Dorset Park (126)
5293,2024,126,Downtown Yonge East (168)
5294,2024,291,Rosedale-Moore Park (098)
5295,2024,9290,Moss Park (073)
5296,2024,10,University (079)
5297,2024,9,Wellington Place (164)
5298,2024,1,Eringate-Centennial-West Deane (011)
5299,2024,1,West Rouge (143)
5300,2024,8874,Yonge-Bay Corridor (170)
5301,2024,1,Lawrence Park South (103)
5302,2024,2,South Riverdale (070)
5303,2024,2,Church-Wellesley (167)
5304,2024,5,St Lawrence-East Bayfront-The Islands (166)
5305,2024,361,Annex (095)
5306,2024,1,Ionview (125)
5307,2024,1,East End-Danforth (062)
5308,2024,23,Kensington-Chinatown (078)
5309,2024,4,Moss Park (073)
5310,2024,15,Mount Olive-Silverstone-Jamestown (002)
5311,2024,4084,Wellington Place (164)
5312,2024,2,Fort York-Liberty Village (163)
5313,2024,2534,St Lawrence-East Bayfront-The Islands (166)
5314,2024,1,Annex (095)
5315,2024,5596,Kensington-Chinatown (078)
5316,2024,1,York University Heights (027)
5317,2024,11,NSA (NSA)
5318,2024,1,Stonegate-Queensway (016)
5319,2024,2368,Harbourfront-CityPlace (165)
5320,2024,1,West Queen West (162)
5321,2024,2914,Bay-Cloverhill (169)
5322,2024,5,Downtown Yonge East (168)
5323,2024,4,Dorset Park (126)
5324,2024,3,Harbourfront-CityPlace (165)
5325,2024,1,Woodbine Corridor (064)
5326,2024,1,Etobicoke City Centre (159)
5327,2024,1,East L'Amoreaux (148)
5328,2024,1,Annex (095)
5329,2024,15,South Parkdale (085)
5330,2024,802,Downtown Yonge East (168)
5331,2024,870,University (079)
5332,2024,1,Leaside-Bennington (056)
5333,2024,249,Bedford Park-Nortown (039)
5334,2024,1902,Thorncliffe Park (055)
5335,2024,6,Englemount-Lawrence (032)
5336,2024,8,Bedford Park-Nortown (039)
5337,2024,1730,South Eglinton-Davisville (174)
5338,2024,493,Casa Loma (096)
5339,2024,4,NSA (NSA)
5340,2024,3199,Rosedale-Moore Park (098)
5341,2024,3,North St.James Town (074)
5342,2024,1,Wellington Place (164)
5343,2024,4,Etobicoke City Centre (159)
5344,2024,8,Downtown Yonge East (168)
